公司标签,职位名称,公司名称,经纬度,jobid,薪资,城市,学历要求,经验要求,公司性质,行业,发布时间,薪资下限(k),薪资上限(k),平均薪资(k),省份,区域,详细地址,学历等级,经验年限
"['央企供应商', '拥有绿色资质', '拥有节能环保技术', '知名品牌供应商', 'A股上市', '小巨人企业', '上市企业供应商', '守合同重信用企业', '劳动保障诚信A级', '经营年限全国同行前5%', '华泰证券投资', '绝对控股6家公司', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前500', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有自主品牌', '旗下品牌同行前10%', '大学生就业贡献']",嵌入式软件工程师(J10046),四川英杰电气,"['30.765898', '103.934472']",150241419,7千-1.4万·14薪,成都-郫都区,本科,无需经验,已上市,仪器仪表/工业自动化,2025-11-10 17:11:09,6.0,12.0,9.0,四川省,郫都区,四川省成都市郫都区合作街道西区大道199号d2栋成都模具工业园,4.0,0.0
"['拥有高价值专利', '拥有节能环保技术', '港澳台投资企业', '小巨人企业', '高新技术企业', '创新型中小企业', '专精特新企业', '国企供应商', '经营年限全国同行前5%', '绝对控股3家公司', '战略性新兴领域创新能力', '专利授权量同领域前5%', '技术布局行业领先', '拥有绿色低碳技术', '拥有绿色资质', '拥有自主品牌', '大学生就业贡献']",嵌入式开发工程师,成都西加云杉科技,"['30.554107', '104.077616']",161927479,8千-1.5万,成都-高新区,本科,在校生/应届生,民营,计算机软件,2025-12-10 12:53:06,8.0,15.0,11.5,四川省,武侯区,四川省成都市武侯区桂溪街道世纪城路198附2016号成都世纪城国际展览中心7号馆,4.0,0.0
[],嵌入式软件开发,中国电子科技集团公司第十研究所,"['0.000000', '0.000000']",167577431,1.5-2万,成都,硕士,在校生/应届生,事业单位,电子技术/半导体/集成电路,2025-11-12 10:15:00,15.0,20.0,17.5,四川省,成都市,四川省成都市茶店子街道育才路27号,5.0,0.0
['大学生就业贡献'],初级嵌入式开发助理,成都睿工智能控制技术,"['30.679401', '104.072192']",168841697,4-6千,成都-青羊区,大专,无需经验,民营,建筑/建材/工程,2025-10-24 09:54:15,4.0,6.0,5.0,四川省,金牛区,四川省成都市金牛区荷花池街道人民北路一段腾云楼宾馆,3.0,0.0
"['2023年营收同行前50%', '客流量高于同行', '大学生就业贡献']",嵌入式工程师助理,成都安铭汇信息技术,"['30.645738', '104.110504']",162906697,9千-1.2万,成都-锦江区,大专,无需经验,民营,计算机软件,2025-11-24 11:38:53,9.0,12.0,10.5,四川省,成华区,四川省成都市成华区双桥子街道双桥社区,3.0,0.0
['大学生就业贡献'],嵌入式硬件开发,成都市菲瑞得慕皮具,"['30.726206', '104.013108']",166795798,1-2万,成都,硕士,无需经验,民营,服装/纺织/皮革,2025-11-12 19:15:30,10.0,20.0,15.0,四川省,金牛区,四川省成都市金牛区西华街道金芙蓉大道兴城人居·鎏林语,5.0,0.0
['大学生就业贡献'],初级嵌入式开发工程师,成都睿工智能控制技术,"['30.679401', '104.072192']",168841645,6-8千,成都-青羊区,大专,无需经验,民营,建筑/建材/工程,2025-10-24 09:53:33,6.0,8.0,7.0,四川省,金牛区,四川省成都市金牛区荷花池街道人民北路一段腾云楼宾馆,3.0,0.0
"['连续2年专利申请量增长', '拥有工艺创新能力', '上市企业子公司', '高新技术企业', '绝对控股2家公司', '战略性新兴领域创新能力', '拥有发明专利', '技术布局行业领先']",嵌入式软件工程师,成都佰维存储科技,"['30.554107', '104.077616']",161932137,1.2-2.4万·14薪,成都-高新区,硕士,在校生/应届生,民营,计算机软件,2025-12-10 12:52:49,10.3,20.6,15.4,四川省,武侯区,四川省成都市武侯区桂溪街道世纪城路198附2016号成都世纪城国际展览中心7号馆,5.0,0.0
"['拥有节能环保技术', 'A股上市', '高新技术企业', '省级企业技术中心', '海关高级认证', '经营年限全国同行前20%', '定向增发融资', '绝对控股5家公司', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前500', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '大学生就业贡献']",嵌入式硬件开发(浙江绍兴)（成都）,浙江捷昌线性驱动科技,"['29.525223', '120.842252']",168433164,8千-1.5万,绍兴-新昌县,本科,在校生/应届生,民营,机械/设备/重工,2025-09-30 11:10:28,8.0,15.0,11.5,浙江省,新昌县,浙江省绍兴市新昌县七星街道京福线新柴工业园,4.0,0.0
"['小巨人企业', '专精特新企业', '科技型中小企业', '省级企业技术中心', '国企供应商', '经营年限全国同行前5%', '绝对控股4家公司', '战略性新兴领域创新能力', '拥有节能环保技术', '拥有发明专利', '专利授权量同领域前5%', '技术布局行业领先', '拥有工艺创新能力', '拥有自主品牌', '大学生就业贡献']",嵌入式软件测试工程师,成都摩尔环宇测试技术,"['30.554107', '104.077616']",161919492,5千-1万,成都-高新区,本科,在校生/应届生,民营,计算机软件,2025-12-10 12:53:17,5.0,10.0,7.5,四川省,武侯区,四川省成都市武侯区桂溪街道世纪城路198附2016号成都世纪城国际展览中心7号馆,4.0,0.0
['大学生就业贡献'],车载测试,重庆喜相连科技,"['30.552843', '104.043195']",167971732,5-7千,成都,大专,无需经验,民营,计算机软件,2025-12-30 10:27:44,5.0,7.0,6.0,四川省,武侯区,四川省成都市武侯区石羊街道都城雅颂居(南区)朗诗熙华府,3.0,0.0
['大学生就业贡献'],嵌入式测试,成都融御歆信息技术,"['30.547122', '104.06545']",167452638,5-8千,成都-高新区,本科,无需经验,民营,计算机软件,2025-12-30 08:03:46,5.0,8.0,6.5,四川省,武侯区,四川省成都市武侯区桂溪街道萃华路119号花样年福年广场,4.0,0.0
[],2026校招BSP驱动开发工程师,润芯微科技（江苏）,"['30.668466', '104.078183']",169986908,7千-1.1万,成都-青羊区,本科,在校生/应届生,民营,计算机软件,2025-12-25 10:27:37,7.0,11.0,9.0,四川省,青羊区,四川省成都市青羊区草市街街道铜丝街2-附13号铜丝街5号院,4.0,0.0
"['拥有节能环保技术', '高新技术企业', '科技型中小企业', '绝对控股1家公司', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前10%', '技术布局行业领先', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '大学生就业贡献']",simulink开发工程师,成都创科升电子科技,"['30.555307', '104.183629']",169460606,5千-1万,成都-龙泉驿区,本科,1年及以上,民营,电子技术/半导体/集成电路,2025-11-24 13:52:55,5.0,10.0,7.5,四川省,龙泉驿区,四川省成都市龙泉驿区大面街道车城西二路234号苏宁龙泉物流中心(经开区南二路),4.0,1.0
"['2023年营收同行前5%', '2023年度营收稳定', '2024年专利授权量同比高速增长', '拥有绿色资质', '拥有节能环保技术', '国企供应商', '高新技术企业', '小巨人企业', '双软认证企业', '省级企业技术中心', '经营年限全国同行前10%', '战略性新兴领域创新能力', '拥有发明专利', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有自主品牌', '大学生就业贡献']",电子研发工程师,成都泓睿科技,"['30.799538', '103.905446']",169856060,15-22万/年,成都-郫都区,硕士,在校生/应届生,民营,机械/设备/重工,2025-12-19 18:05:25,12.5,18.3,15.4,四川省,郫都区,四川省成都市郫都区郫筒街道杜鹃路573号成都市郫都区实验学校,5.0,0.0
"['拥有绿色资质', '大学生就业贡献', '拥有节能环保技术', '高新技术企业', '科技型中小企业', '专精特新企业', '经营年限全国同行前10%', '绝对控股1家公司', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前20%', '技术布局行业领先', '拥有工艺创新能力', '拥有自主品牌']",嵌入式软硬件工程师,成都三是科技,"['30.690871', '104.197274']",169493481,8千-1.2万,成都-成华区,本科,1年及以上,民营,仪器仪表/工业自动化,2025-11-25 17:22:37,8.0,12.0,10.0,四川省,成华区,四川省成都市成华区龙潭街道航天路龙潭新区公园,4.0,1.0
"['拥有绿色资质', '拥有节能环保技术', '国企供应商', '知名品牌供应商', '高新技术企业', '小巨人企业', '上市企业供应商', '经营年限全国同行前5%', '绝对控股2家公司', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前5%', '技术布局行业领先', '拥有工艺创新能力', '拥有自主品牌', '大学生就业贡献']",嵌入式软件工程师,成都熊谷加世电器,"['30.764028', '103.917158']",162561017,10-15万/年,成都-郫都区,本科,在校生/应届生,民营,机械/设备/重工,2025-11-22 13:07:23,8.3,12.5,10.4,四川省,郫都区,四川省成都市郫都区合作街道成都高新综合保税区C区富士康科技集团成都科技园,4.0,0.0
['事业单位'],嵌入式软件开发工程师,天府无线智能研究院,"['30.766562', '103.934327']",169798298,1.2-2万·13薪,成都-郫都区,本科,1年及以上,事业单位,政府/公共事业,2025-12-12 17:07:33,11.1,18.5,14.8,四川省,郫都区,四川省成都市郫都区合作街道西区大道199号F2栋成都模具工业园,4.0,1.0
"['拥有节能环保技术', '上市企业子公司', '专精特新企业', '战略性新兴领域创新能力', '拥有专利', '专利授权量同领域前5%', '技术布局行业领先', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '大学生就业贡献']",嵌入式软件工程师 / 单片机工程师,成都市德科立菁锐光电子技术,"['30.799538', '103.905446']",130673726,7千-1.4万,成都-郫都区,本科,在校生/应届生,已上市,电子技术/半导体/集成电路,2025-11-28 09:28:40,7.0,14.0,10.5,四川省,郫都区,四川省成都市郫都区郫筒街道杜鹃路573号成都市郫都区实验学校,4.0,0.0
['大学生就业贡献'],驱动开发工程师助理,成都睿工智能控制技术,"['30.679401', '104.072192']",169421965,6-8千,成都-青羊区,大专,无需经验,民营,建筑/建材/工程,2025-11-21 09:04:20,6.0,8.0,7.0,四川省,金牛区,四川省成都市金牛区荷花池街道人民北路一段腾云楼宾馆,3.0,0.0
['大学生就业贡献'],Linux开发工程师,成都臻琰科技,"['30.648713', '104.049424']",157020339,6-8千,成都-武侯区,本科,无需经验,民营,计算机软件,2025-12-30 08:02:04,6.0,8.0,7.0,四川省,武侯区,四川省成都市武侯区浆洗街街道武侯祠大街95号成都飞机设计研究所B1住宅小区,4.0,0.0
"['拥有绿色资质', '拥有节能环保技术', '国企供应商', '知名品牌供应商', '高新技术企业', '小巨人企业', '上市企业供应商', '经营年限全国同行前5%', '绝对控股2家公司', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前5%', '技术布局行业领先', '拥有工艺创新能力', '拥有自主品牌', '大学生就业贡献']",Linux系统软件工程师（有经验）,成都熊谷加世电器,"['30.764109', '103.916966']",159507828,18-28万/年,成都-郫都区,硕士,1年及以上,民营,机械/设备/重工,2025-11-22 13:09:16,15.0,23.3,19.2,四川省,郫都区,四川省成都市郫都区合作街道合作路900号富士康科技集团成都科技园,5.0,1.0
"['拥有绿色资质', '拥有节能环保技术', '高新技术企业', '科技型中小企业', '双软认证企业', '专精特新企业', '国企供应商', '经营年限全国同行前15%', '天使轮融资', '省级政府引导基金投资', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前5%', '技术布局行业领先', '拥有自主品牌', '大学生就业贡献']",中级嵌入式研发工程师,成都菁蓉联创科技,"['30.554107', '104.077616']",164494235,1.2-2万,成都-高新区,本科,在校生/应届生,民营,计算机软件,2025-12-10 11:02:38,12.0,20.0,16.0,四川省,武侯区,四川省成都市武侯区桂溪街道世纪城路198附2016号成都世纪城国际展览中心7号馆,4.0,0.0
"['旗下品牌同行前5%', '拥有高价值专利', '专利授权量同领域前500', '国企供应商', '国有企业', 'A股上市', '发债企业', '港股上市', '央企子公司', '劳动保障诚信A级', '华泰证券投资', '绝对控股17家公司', '战略性新兴领域创新能力', '技术布局行业领先', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '大学生就业贡献']",研发工程师,中国铁路通信信号,"['0.000000', '0.000000']",167933866,4.5-8千,成都,本科,在校生/应届生,国企,交通/运输/物流,2025-12-25 14:07:32,4.5,8.0,6.2,四川省,成都市,四川省成都市草金东路1号,4.0,0.0
"['旗下品牌同行前40%', '央企供应商', '知名品牌供应商', '拥有绿色资质', '高新技术企业', '瞪羚企业', '科技型中小企业', '专精特新企业', '守合同重信用企业', '经营年限全国同行前10%', '天使轮融资', '绝对控股1家公司', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前10%', '技术布局行业领先', '拥有工艺创新能力', '拥有自主品牌', '大学生就业贡献']",嵌入式软件工程师,成都众志天成科技,"['30.752632', '103.961747']",169468432,9千-1.5万·13薪,成都-郫都区,硕士,在校生/应届生,民营,电子技术/半导体/集成电路,2025-11-24 16:53:07,8.3,13.8,11.1,四川省,郫都区,四川省成都市郫都区犀浦街道盛扬空中港湾豪格印象酒店,5.0,0.0
"['专精特新企业', '创新型中小企业', '科技型中小企业', '经营年限全国同行前10%', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前20%', '技术布局行业领先', '拥有绿色资质', '大学生就业贡献']",嵌入式软件实习生,成都极趣科技,"['30.687214', '103.804229']",164219243,4-8千,成都-温江区,本科,无需经验,民营,电子技术/半导体/集成电路,2025-12-12 09:18:22,4.0,8.0,6.0,四川省,温江区,四川省成都市温江区天府街道成都中医药大学-综合实验楼成都中医药大学(温江校区),4.0,0.0
['大学生就业贡献'],嵌入式硬件工程师助理,成都睿工智能控制技术,"['30.679401', '104.072192']",168841977,4-6千,成都-青羊区,大专,无需经验,民营,建筑/建材/工程,2025-10-24 09:58:00,4.0,6.0,5.0,四川省,金牛区,四川省成都市金牛区荷花池街道人民北路一段腾云楼宾馆,3.0,0.0
['大学生就业贡献'],硬件开发工程师（初级/中级）,北京智链元芯科技,"['30.658944', '104.08633']",168560873,8千-1.5万·13薪,成都-锦江区,本科,无需经验,民营,电子技术/半导体/集成电路,2025-10-12 18:24:12,7.4,13.8,10.6,四川省,锦江区,四川省成都市锦江区书院街街道思维源邸,4.0,0.0
"['经营年限全国同行前5%', '大学生就业贡献']",电子工程师（25屇生）,上海仁廉信息科技,"['30.545668', '104.094073']",169038836,8千-1.5万·13薪,成都-双流区,本科,无需经验,民营,计算机服务(系统、数据服务、维修),2026-01-01 11:14:34,7.4,13.8,10.6,四川省,双流区,四川省成都市双流区中和街道应龙北二路成都市中和中学润和分校,4.0,0.0
"['科技型中小企业', '大学生就业贡献']",软件开发工程师,成都安可提科技,"['30.467461', '104.004231']",168673284,1-1.5万,成都-双流区,本科,无需经验,民营,计算机软件,2025-10-16 17:43:59,10.0,15.0,12.5,四川省,双流区,四川省成都市双流区黄甲街道物联一路成都市质量技术监督检验检测服务中心,4.0,0.0
['大学生就业贡献'],嵌入式硬件工程师,成都睿工智能控制技术,"['30.679401', '104.072192']",168841920,6-8千,成都-青羊区,大专,无需经验,民营,建筑/建材/工程,2025-11-05 09:23:44,6.0,8.0,7.0,四川省,金牛区,四川省成都市金牛区荷花池街道人民北路一段腾云楼宾馆,3.0,0.0
"['经营年限全国同行前15%', '绝对控股1家公司', '大学生就业贡献']",雷达工程师（电磁学）,成都正久医讯科技,"['30.616454', '104.09159']",163410434,2-4万,成都-武侯区,硕士,1年及以上,民营,医疗/护理/卫生,2025-12-31 11:04:13,20.0,40.0,30.0,四川省,锦江区,四川省成都市锦江区东湖街道南光小区人居东湖长岛,5.0,1.0
"['专精特新企业', '创新型中小企业', '科技型中小企业', '经营年限全国同行前10%', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前20%', '技术布局行业领先', '拥有绿色资质', '大学生就业贡献']",嵌入式软件开发工程师,成都极趣科技,"['30.687214', '103.804229']",165832331,7千-1.2万,成都-温江区,本科,无需经验,民营,电子技术/半导体/集成电路,2025-12-12 09:20:25,7.0,12.0,9.5,四川省,温江区,四川省成都市温江区天府街道成都中医药大学-综合实验楼成都中医药大学(温江校区),4.0,0.0
[],嵌入式软件开发工程师,上海柏飞电子科技,"['30.543366', '104.074997']",88757614,1-2万,成都,本科,1年,已上市,电子技术/半导体/集成电路,2025-12-31 08:56:14,10.0,20.0,15.0,四川省,武侯区,四川省成都市武侯区桂溪街道世纪城南路176号桂龙公园,4.0,1.0
"['省级企业技术中心', '拥有节能环保技术', '国企供应商', '知名品牌供应商', '大学生就业贡献', '国有企业', '上市企业子公司', '高新技术企业', '专精特新企业', '上市企业供应商', '经营年限全国同行前5%', '并购融资', '绝对控股2家公司', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前5%', '技术布局行业领先', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '旗下品牌同行前40%', '全国多家直营店']",嵌入式软件开发工程师,北京太格时代电气,"['30.699177', '104.06827']",169450957,7千-1万,成都-金牛区,本科,1年及以上,国企,电气/电力/水利,2025-12-08 08:35:49,7.0,10.0,8.5,四川省,金牛区,四川省成都市金牛区五块石街道站西桥东巷5号院,4.0,1.0
